iter_name,gi,pj,sk,cl,gmod_pa,phi_rad,psi_rad,cval_pa,x_min,x_max,spread,z_max,n_floor,retained_frac,ranoff_frac
grid_g2_p0_s1_c4,2,0,1,4,4308869.380063765,0.45,0.0583333333333333,2000.0,0.00262121,1.97393,1.97130879,0.147399,626,0.021739130434782608,0.0015527950310559005
grid_g6_p0_s1_c2,6,0,1,2,80000000.00000003,0.45,0.0583333333333333,1000.0,0.000575668,1.93807,1.937494332,0.132455,622,0.026397515527950312,0.007763975155279503
grid_g3_p0_s1_c4,3,0,1,4,8944271.90999916,0.45,0.0583333333333333,2000.0,0.00113257,1.7764,1.77526743,0.11265819999999999,615,0.026397515527950312,0.0
grid_g5_p0_s1_c3,5,0,1,3,38539699.35995991,0.45,0.0583333333333333,1500.0,0.00136195,1.78688,1.78551805,0.143686,624,0.024844720496894408,0.006211180124223602
grid_g1_p0_s1_c5,1,0,1,5,2075781.6311124284,0.45,0.0583333333333333,2500.0,0.00283338,1.61115,1.60831662,0.156713,628,0.010869565217391304,0.013975155279503106
grid_g4_p0_s1_c4,4,0,1,4,18566355.33445113,0.45,0.0583333333333333,2000.0,0.000439362,1.75278,1.752340638,0.159726,627,0.020186335403726708,0.0
grid_g2_p0_s1_c5,2,0,1,5,4308869.380063765,0.45,0.0583333333333333,2500.0,0.0029924,1.74429,1.7412976,0.15789999999999998,623,0.031055900621118012,0.0015527950310559005
grid_g3_p0_s1_c5,3,0,1,5,8944271.90999916,0.45,0.0583333333333333,2500.0,0.0105909,1.65712,1.6465291,0.156055,637,0.010869565217391304,0.0
grid_g5_p0_s1_c4,5,0,1,4,38539699.35995991,0.45,0.0583333333333333,2000.0,0.00252489,1.69195,1.6894251100000002,0.143478,633,0.012422360248447204,0.0
grid_g6_p0_s1_c3,6,0,1,3,80000000.00000003,0.45,0.0583333333333333,1500.0,0.00119753,1.73475,1.73355247,0.141624,639,0.007763975155279503,0.0
grid_g1_p0_s1_c6,1,0,1,6,2075781.6311124284,0.45,0.0583333333333333,3000.0,0.000519344,1.52605,1.525530656,0.160569,624,0.015527950310559006,0.0015527950310559005
grid_g4_p0_s1_c5,4,0,1,5,18566355.33445113,0.45,0.0583333333333333,2500.0,0.000264619,1.54515,1.544885381,0.149256,640,0.006211180124223602,0.0
grid_g2_p0_s1_c6,2,0,1,6,4308869.380063765,0.45,0.0583333333333333,3000.0,0.00422164,1.5322,1.52797836,0.168657,635,0.012422360248447204,0.0
grid_g5_p0_s1_c5,5,0,1,5,38539699.35995991,0.45,0.0583333333333333,2500.0,0.00593302,1.68023,1.6742969799999998,0.160377,638,0.009316770186335404,0.0
grid_g3_p0_s1_c6,3,0,1,6,8944271.90999916,0.45,0.0583333333333333,3000.0,0.00921436,1.90133,1.8921156399999999,0.16433699999999998,635,0.013975155279503106,0.0
grid_g6_p0_s1_c4,6,0,1,4,80000000.00000003,0.45,0.0583333333333333,2000.0,0.00370063,1.57936,1.5756593700000001,0.143894,641,0.004658385093167702,0.0
grid_g1_p0_s2_c0,1,0,2,0,2075781.6311124284,0.45,0.1166666666666666,0.0,0.000850472,1.98948,1.988629528,0.10448969999999999,518,0.04192546583850932,0.15217391304347827
grid_g4_p0_s1_c6,4,0,1,6,18566355.33445113,0.45,0.0583333333333333,3000.0,0.00295182,1.59265,1.5896981799999998,0.169564,638,0.009316770186335404,0.0
grid_g2_p0_s2_c0,2,0,2,0,4308869.380063765,0.45,0.1166666666666666,0.0,0.00378345,1.9898,1.98601655,0.0952749,551,0.034161490683229816,0.10869565217391304
grid_g3_p0_s2_c0,3,0,2,0,8944271.90999916,0.45,0.1166666666666666,0.0,0.00281257,1.98422,1.9814074300000002,0.0833949,562,0.037267080745341616,0.09006211180124224
grid_g5_p0_s1_c6,5,0,1,6,38539699.35995991,0.45,0.0583333333333333,3000.0,0.0101046,1.42188,1.4117754,0.159191,639,0.007763975155279503,0.0
grid_g6_p0_s1_c5,6,0,1,5,80000000.00000003,0.45,0.0583333333333333,2500.0,0.00561477,1.56023,1.55461523,0.147369,639,0.007763975155279503,0.0
grid_g1_p0_s2_c1,1,0,2,1,2075781.6311124284,0.45,0.1166666666666666,500.0,0.00508606,1.98969,1.98460394,0.169815,475,0.034161490683229816,0.22826086956521738
grid_g4_p0_s2_c0,4,0,2,0,18566355.33445113,0.45,0.1166666666666666,0.0,0.00548039,1.98798,1.98249961,0.0691171,592,0.017080745341614908,0.06366459627329192
grid_g2_p0_s2_c1,2,0,2,1,4308869.380063765,0.45,0.1166666666666666,500.0,0.00235785,1.97648,1.97412215,0.135576,497,0.024844720496894408,0.20341614906832298
grid_g6_p0_s1_c6,6,0,1,6,80000000.00000003,0.45,0.0583333333333333,3000.0,5.10957e-05,1.27692,1.2768689043,0.169355,632,0.018633540372670808,0.0
grid_g5_p0_s2_c0,5,0,2,0,38539699.35995991,0.45,0.1166666666666666,0.0,0.00804753,1.98922,1.98117247,0.06944059999999999,603,0.023291925465838508,0.040372670807453416
grid_g3_p0_s2_c1,3,0,2,1,8944271.90999916,0.45,0.1166666666666666,500.0,0.00206682,1.97606,1.97399318,0.13214,505,0.015527950310559006,0.19875776397515527
grid_g1_p0_s2_c2,1,0,2,2,2075781.6311124284,0.45,0.1166666666666666,1000.0,0.00062264,1.98874,1.98811736,0.130898,523,0.03260869565217391,0.15527950310559005
grid_g4_p0_s2_c1,4,0,2,1,18566355.33445113,0.45,0.1166666666666666,500.0,0.000602124,1.98728,1.986677876,0.146246,509,0.024844720496894408,0.18478260869565216
grid_g2_p0_s2_c2,2,0,2,2,4308869.380063765,0.45,0.1166666666666666,1000.0,0.000943052,1.9868,1.985856948,0.128279,520,0.024844720496894408,0.16770186335403728
grid_g3_p0_s2_c2,3,0,2,2,8944271.90999916,0.45,0.1166666666666666,1000.0,0.00194746,1.90017,1.89822254,0.15048699999999998,528,0.026397515527950312,0.13975155279503104
grid_g1_p0_s2_c3,1,0,2,3,2075781.6311124284,0.45,0.1166666666666666,1500.0,0.00286601,1.97857,1.97570399,0.156977,517,0.027950310559006212,0.16770186335403728
grid_g5_p0_s2_c1,5,0,2,1,38539699.35995991,0.45,0.1166666666666666,500.0,0.000209682,1.9899,1.989690318,0.129542,549,0.013975155279503106,0.13354037267080746
grid_g6_p0_s2_c0,6,0,2,0,80000000.00000003,0.45,0.1166666666666666,0.0,0.0028309,1.98171,1.9788791000000001,0.08097850000000001,619,0.015527950310559006,0.023291925465838508
grid_g4_p0_s2_c2,4,0,2,2,18566355.33445113,0.45,0.1166666666666666,1000.0,0.00219557,1.88568,1.88348443,0.123444,560,0.024844720496894408,0.10559006211180125
grid_g2_p0_s2_c3,2,0,2,3,4308869.380063765,0.45,0.1166666666666666,1500.0,0.000565694,1.98651,1.985944306,0.15440099999999998,517,0.03260869565217391,0.16304347826086957
grid_g3_p0_s2_c3,3,0,2,3,8944271.90999916,0.45,0.1166666666666666,1500.0,0.00121565,1.79731,1.79609435,0.148595,533,0.018633540372670808,0.13819875776397517
grid_g5_p0_s2_c2,5,0,2,2,38539699.35995991,0.45,0.1166666666666666,1000.0,0.00139924,1.9899,1.98850076,0.12026899999999999,551,0.026397515527950312,0.11801242236024845
grid_g1_p0_s2_c4,1,0,2,4,2075781.6311124284,0.45,0.1166666666666666,2000.0,0.00259479,1.86107,1.85847521,0.135947,537,0.026397515527950312,0.13975155279503104
grid_g6_p0_s2_c1,6,0,2,1,80000000.00000003,0.45,0.1166666666666666,500.0,0.000924166,1.98888,1.987955834,0.133439,536,0.015527950310559006,0.15217391304347827
grid_g4_p0_s2_c3,4,0,2,3,18566355.33445113,0.45,0.1166666666666666,1500.0,0.000917019,1.8423,1.841382981,0.151031,566,0.027950310559006212,0.09316770186335403
grid_g2_p0_s2_c4,2,0,2,4,4308869.380063765,0.45,0.1166666666666666,2000.0,0.00507742,1.97729,1.9722125799999999,0.1457,527,0.024844720496894408,0.14130434782608695
grid_g3_p0_s2_c4,3,0,2,4,8944271.90999916,0.45,0.1166666666666666,2000.0,0.000167481,1.95342,1.9532525189999999,0.154033,586,0.017080745341614908,0.07142857142857142
grid_g1_p0_s2_c5,1,0,2,5,2075781.6311124284,0.45,0.1166666666666666,2500.0,0.00459856,1.98975,1.9851514399999999,0.125544,570,0.017080745341614908,0.09782608695652174
grid_g5_p0_s2_c3,5,0,2,3,38539699.35995991,0.45,0.1166666666666666,1500.0,0.000918736,1.98738,1.986461264,0.11974409999999999,599,0.017080745341614908,0.046583850931677016
grid_g6_p0_s2_c2,6,0,2,2,80000000.00000003,0.45,0.1166666666666666,1000.0,0.000841808,1.98753,1.986688192,0.13123,603,0.013975155279503106,0.049689440993788817
grid_g4_p0_s2_c4,4,0,2,4,18566355.33445113,0.45,0.1166666666666666,2000.0,0.000793352,1.9808,1.9800066479999998,0.147285,578,0.010869565217391304,0.09161490683229814
grid_g2_p0_s2_c5,2,0,2,5,4308869.380063765,0.45,0.1166666666666666,2500.0,0.000781629,1.9887,1.987918371,0.167037,556,0.017080745341614908,0.11801242236024845
grid_g5_p0_s2_c4,5,0,2,4,38539699.35995991,0.45,0.1166666666666666,2000.0,0.00697809,1.89077,1.88379191,0.121364,639,0.007763975155279503,0.0
grid_g3_p0_s2_c5,3,0,2,5,8944271.90999916,0.45,0.1166666666666666,2500.0,0.000446373,1.98933,1.988883627,0.147396,612,0.03260869565217391,0.017080745341614908
grid_g6_p0_s2_c3,6,0,2,3,80000000.00000003,0.45,0.1166666666666666,1500.0,0.000318509,1.86269,1.862371491,0.123441,635,0.013975155279503106,0.0
grid_g1_p0_s2_c6,1,0,2,6,2075781.6311124284,0.45,0.1166666666666666,3000.0,0.00206262,1.98601,1.98394738,0.155658,593,0.017080745341614908,0.055900621118012424
grid_g4_p0_s2_c5,4,0,2,5,18566355.33445113,0.45,0.1166666666666666,2500.0,0.0040335,1.95382,1.9497864999999999,0.14688199999999998,640,0.006211180124223602,0.0
grid_g2_p0_s2_c6,2,0,2,6,4308869.380063765,0.45,0.1166666666666666,3000.0,0.00248889,1.68078,1.67829111,0.18223799999999998,577,0.026397515527950312,0.06987577639751552
grid_g3_p0_s2_c6,3,0,2,6,8944271.90999916,0.45,0.1166666666666666,3000.0,0.000380142,1.96735,1.966969858,0.171868,619,0.007763975155279503,0.027950310559006212
grid_g5_p0_s2_c5,5,0,2,5,38539699.35995991,0.45,0.1166666666666666,2500.0,0.00455813,1.7779,1.77334187,0.146946,632,0.018633540372670808,0.0
grid_g6_p0_s2_c4,6,0,2,4,80000000.00000003,0.45,0.1166666666666666,2000.0,0.00272257,1.75845,1.75572743,0.14526799999999998,640,0.006211180124223602,0.0
grid_g1_p0_s3_c0,1,0,3,0,2075781.6311124284,0.45,0.175,0.0,0.00268221,1.98934,1.9866577900000002,0.1167937,495,0.031055900621118012,0.20031055900621117
grid_g4_p0_s2_c6,4,0,2,6,18566355.33445113,0.45,0.1166666666666666,3000.0,0.00160137,1.81334,1.81173863,0.173599,639,0.007763975155279503,0.0
grid_g2_p0_s3_c0,2,0,3,0,4308869.380063765,0.45,0.175,0.0,0.00625917,1.9878,1.98154083,0.1112785,526,0.026397515527950312,0.15683229813664595
grid_g5_p0_s2_c6,5,0,2,6,38539699.35995991,0.45,0.1166666666666666,3000.0,8.35796e-05,1.76607,1.7659864204,0.170128,630,0.021739130434782608,0.0
grid_g6_p0_s2_c5,6,0,2,5,80000000.00000003,0.45,0.1166666666666666,2500.0,0.00165581,1.56993,1.5682741900000001,0.152482,639,0.007763975155279503,0.0
grid_g3_p0_s3_c0,3,0,3,0,8944271.90999916,0.45,0.175,0.0,0.00374665,1.98478,1.98103335,0.09108720000000001,559,0.020186335403726708,0.11024844720496894
grid_g1_p0_s3_c1,1,0,3,1,2075781.6311124284,0.45,0.175,500.0,0.000602506,1.98261,1.982007494,0.199323,429,0.049689440993788817,0.2779503105590062
grid_g4_p0_s3_c0,4,0,3,0,18566355.33445113,0.45,0.175,0.0,0.00661741,1.98515,1.97853259,0.08985109999999999,585,0.023291925465838508,0.06832298136645963
grid_g2_p0_s3_c1,2,0,3,1,4308869.380063765,0.45,0.175,500.0,0.00445944,1.98857,1.98411056,0.19766599999999998,464,0.034161490683229816,0.2453416149068323
grid_g5_p0_s3_c0,5,0,3,0,38539699.35995991,0.45,0.175,0.0,0.00439742,1.98649,1.98209258,0.0700993,606,0.018633540372670808,0.03881987577639751
grid_g3_p0_s3_c1,3,0,3,1,8944271.90999916,0.45,0.175,500.0,0.00148629,1.98489,1.9834037100000002,0.174498,476,0.029503105590062112,0.22981366459627328
grid_g1_p0_s3_c2,1,0,3,2,2075781.6311124284,0.45,0.175,1000.0,0.00105389,1.98709,1.9860361100000001,0.194331,455,0.024844720496894408,0.2686335403726708
grid_g6_p0_s2_c6,6,0,2,6,80000000.00000003,0.45,0.1166666666666666,3000.0,0.0028583,1.4331,1.4302417,0.172673,640,0.006211180124223602,0.0
grid_g4_p0_s3_c1,4,0,3,1,18566355.33445113,0.45,0.175,500.0,0.00193977,1.89722,1.89528023,0.12462200000000001,480,0.024844720496894408,0.21583850931677018
grid_g2_p0_s3_c2,2,0,3,2,4308869.380063765,0.45,0.175,1000.0,0.00230559,1.98933,1.98702441,0.176724,470,0.031055900621118012,0.2375776397515528
grid_g5_p0_s3_c1,5,0,3,1,38539699.35995991,0.45,0.175,500.0,0.00267042,1.94996,1.9472895799999999,0.135635,519,0.018633540372670808,0.17391304347826086
grid_g3_p0_s3_c2,3,0,3,2,8944271.90999916,0.45,0.175,1000.0,0.00324387,1.98679,1.9835461300000001,0.12379299999999999,506,0.017080745341614908,0.1956521739130435
grid_g1_p0_s3_c3,1,0,3,3,2075781.6311124284,0.45,0.175,1500.0,0.0031263,1.98583,1.9827037,0.17164,481,0.03260869565217391,0.21894409937888198
grid_g6_p0_s3_c0,6,0,3,0,80000000.00000003,0.45,0.175,0.0,0.00162879,1.98944,1.98781121,0.0591999,620,0.010869565217391304,0.024844720496894408
grid_g4_p0_s3_c2,4,0,3,2,18566355.33445113,0.45,0.175,1000.0,0.00146906,1.96899,1.96752094,0.14893,505,0.017080745341614908,0.1972049689440994
grid_g2_p0_s3_c3,2,0,3,3,4308869.380063765,0.45,0.175,1500.0,0.00066176,1.98579,1.9851282399999999,0.1707,491,0.031055900621118012,0.20496894409937888
grid_g3_p0_s3_c3,3,0,3,3,8944271.90999916,0.45,0.175,1500.0,0.000314337,1.76561,1.7652956629999998,0.175066,461,0.029503105590062112,0.2406832298136646
grid_g1_p0_s3_c4,1,0,3,4,2075781.6311124284,0.45,0.175,2000.0,0.000209891,1.98821,1.9880001090000001,0.17138899999999999,492,0.023291925465838508,0.2096273291925466
grid_g5_p0_s3_c2,5,0,3,2,38539699.35995991,0.45,0.175,1000.0,0.00203805,1.9891,1.9870619500000002,0.149359,558,0.013975155279503106,0.11801242236024845
grid_g6_p0_s3_c1,6,0,3,1,80000000.00000003,0.45,0.175,500.0,0.000122062,1.98771,1.987587938,0.137421,542,0.021739130434782608,0.13664596273291926
grid_g4_p0_s3_c3,4,0,3,3,18566355.33445113,0.45,0.175,1500.0,0.00133656,1.98595,1.9846134400000002,0.11280190000000001,516,0.004658385093167702,0.18633540372670807
grid_g2_p0_s3_c4,2,0,3,4,4308869.380063765,0.45,0.175,2000.0,0.00175101,1.98574,1.98398899,0.139004,489,0.03260869565217391,0.2080745341614907
grid_g3_p0_s3_c4,3,0,3,4,8944271.90999916,0.45,0.175,2000.0,0.00342782,1.98169,1.97826218,0.155108,504,0.021739130434782608,0.19254658385093168
grid_g1_p0_s3_c5,1,0,3,5,2075781.6311124284,0.45,0.175,2500.0,0.000438023,1.97039,1.969951977,0.16006199999999998,512,0.029503105590062112,0.17391304347826086
grid_g5_p0_s3_c3,5,0,3,3,38539699.35995991,0.45,0.175,1500.0,0.00430754,1.83832,1.8340124599999998,0.122562,574,0.010869565217391304,0.09782608695652174
grid_g6_p0_s3_c2,6,0,3,2,80000000.00000003,0.45,0.175,1000.0,0.00188749,1.9885,1.9866125099999998,0.154023,607,0.021739130434782608,0.03571428571428571
grid_g4_p0_s3_c4,4,0,3,4,18566355.33445113,0.45,0.175,2000.0,0.00114058,1.98348,1.98233942,0.133099,555,0.012422360248447204,0.12422360248447205
grid_g2_p0_s3_c5,2,0,3,5,4308869.380063765,0.45,0.175,2500.0,0.0024957,1.95712,1.9546242999999999,0.166244,478,0.013975155279503106,0.24378881987577639
grid_g3_p0_s3_c5,3,0,3,5,8944271.90999916,0.45,0.175,2500.0,0.00125961,1.88763,1.88637039,0.16745,525,0.027950310559006212,0.15372670807453417
grid_g5_p0_s3_c4,5,0,3,4,38539699.35995991,0.45,0.175,2000.0,0.00222883,1.9877,1.98547117,0.11971770000000001,602,0.020186335403726708,0.04503105590062112
grid_g6_p0_s3_c3,6,0,3,3,80000000.00000003,0.45,0.175,1500.0,0.00200602,1.97203,1.97002398,0.129584,638,0.007763975155279503,0.0015527950310559005
grid_g1_p0_s3_c6,1,0,3,6,2075781.6311124284,0.45,0.175,3000.0,0.00582415,1.98431,1.97848585,0.156855,524,0.023291925465838508,0.16149068322981366
grid_g4_p0_s3_c5,4,0,3,5,18566355.33445113,0.45,0.175,2500.0,0.00212633,1.98364,1.98151367,0.139983,589,0.020186335403726708,0.06366459627329192
grid_g2_p0_s3_c6,2,0,3,6,4308869.380063765,0.45,0.175,3000.0,0.00108331,1.96461,1.96352669,0.16957,555,0.03881987577639751,0.09782608695652174
grid_g6_p0_s3_c4,6,0,3,4,80000000.00000003,0.45,0.175,2000.0,0.000574274,1.89694,1.896365726,0.14948,637,0.010869565217391304,0.0
grid_g5_p0_s3_c5,5,0,3,5,38539699.35995991,0.45,0.175,2500.0,0.00178946,1.98493,1.9831405400000002,0.14537799999999998,613,0.010869565217391304,0.037267080745341616
grid_g3_p0_s3_c6,3,0,3,6,8944271.90999916,0.45,0.175,3000.0,0.000421256,1.88152,1.881098744,0.135099,545,0.031055900621118012,0.10714285714285714
grid_g1_p0_s4_c0,1,0,4,0,2075781.6311124284,0.45,0.2333333333333333,0.0,0.00799258,1.98146,1.97346742,0.155187,470,0.03260869565217391,0.2360248447204969
grid_g4_p0_s3_c6,4,0,3,6,18566355.33445113,0.45,0.175,3000.0,0.00429786,1.98762,1.9833221399999998,0.17243699999999998,628,0.007763975155279503,0.017080745341614908
grid_g2_p0_s4_c0,2,0,4,0,4308869.380063765,0.45,0.2333333333333333,0.0,0.00193226,1.98796,1.98602774,0.112204,501,0.027950310559006212,0.19099378881987578
grid_g5_p0_s3_c6,5,0,3,6,38539699.35995991,0.45,0.175,3000.0,2.1929e-05,1.82348,1.823458071,0.171255,633,0.017080745341614908,0.0
grid_g3_p0_s4_c0,3,0,4,0,8944271.90999916,0.45,0.2333333333333333,0.0,0.000690325,1.98329,1.982599675,0.144936,539,0.023291925465838508,0.13975155279503104
grid_g1_p0_s4_c1,1,0,4,1,2075781.6311124284,0.45,0.2333333333333333,500.0,0.00929542,1.98836,1.97906458,0.342732,394,0.055900621118012424,0.3245341614906832
grid_g6_p0_s3_c5,6,0,3,5,80000000.00000003,0.45,0.175,2500.0,0.00131799,1.79213,1.79081201,0.154136,642,0.003105590062111801,0.0
grid_g4_p0_s4_c0,4,0,4,0,18566355.33445113,0.45,0.2333333333333333,0.0,0.00691656,1.98812,1.98120344,0.08833350000000001,570,0.015527950310559006,0.09937888198757763
grid_g2_p0_s4_c1,2,0,4,1,4308869.380063765,0.45,0.2333333333333333,500.0,0.00629213,1.98925,1.98295787,0.20990499999999998,449,0.04192546583850932,0.2562111801242236
grid_g3_p0_s4_c1,3,0,4,1,8944271.90999916,0.45,0.2333333333333333,500.0,0.00144313,1.98875,1.98730687,0.213333,467,0.026397515527950312,0.2484472049689441
grid_g1_p0_s4_c2,1,0,4,2,2075781.6311124284,0.45,0.2333333333333333,1000.0,0.00520454,1.98991,1.98470546,0.27397699999999997,417,0.04192546583850932,0.3027950310559006
grid_g5_p0_s4_c0,5,0,4,0,38539699.35995991,0.45,0.2333333333333333,0.0,0.0133824,1.98759,1.9742076,0.0781798,597,0.015527950310559006,0.05745341614906832
grid_g6_p0_s3_c6,6,0,3,6,80000000.00000003,0.45,0.175,3000.0,0.00177588,1.6425,1.64072412,0.162111,636,0.012422360248447204,0.0
grid_g4_p0_s4_c1,4,0,4,1,18566355.33445113,0.45,0.2333333333333333,500.0,0.000354537,1.98412,1.9837654630000001,0.16943999999999998,482,0.026397515527950312,0.2236024844720497
grid_g2_p0_s4_c2,2,0,4,2,4308869.380063765,0.45,0.2333333333333333,1000.0,0.0075339,1.97005,1.9625161,0.205363,431,0.03260869565217391,0.2950310559006211
grid_g1_p0_s4_c3,1,0,4,3,2075781.6311124284,0.45,0.2333333333333333,1500.0,0.0050374,1.98998,1.9849426000000001,0.247384,433,0.040372670807453416,0.2795031055900621
grid_g3_p0_s4_c2,3,0,4,2,8944271.90999916,0.45,0.2333333333333333,1000.0,0.00398855,1.98548,1.9814914499999998,0.165767,444,0.023291925465838508,0.28726708074534163
grid_g5_p0_s4_c1,5,0,4,1,38539699.35995991,0.45,0.2333333333333333,500.0,0.000853535,1.96722,1.966366465,0.142313,511,0.021739130434782608,0.18167701863354038
grid_g6_p0_s4_c0,6,0,4,0,80000000.00000003,0.45,0.2333333333333333,0.0,0.00114216,1.98728,1.98613784,0.10910790000000001,610,0.021739130434782608,0.031055900621118012
grid_g4_p0_s4_c2,4,0,4,2,18566355.33445113,0.45,0.2333333333333333,1000.0,0.00199646,1.98883,1.9868335400000001,0.14319,479,0.023291925465838508,0.22981366459627328
grid_g2_p0_s4_c3,2,0,4,3,4308869.380063765,0.45,0.2333333333333333,1500.0,0.00619533,1.98617,1.97997467,0.240733,433,0.034161490683229816,0.2919254658385093
grid_g3_p0_s4_c3,3,0,4,3,8944271.90999916,0.45,0.2333333333333333,1500.0,0.00798279,1.96389,1.95590721,0.16006299999999998,478,0.03260869565217391,0.2251552795031056
grid_g5_p0_s4_c2,5,0,4,2,38539699.35995991,0.45,0.2333333333333333,1000.0,0.00547472,1.98476,1.97928528,0.140713,541,0.015527950310559006,0.14440993788819875
grid_g6_p0_s4_c1,6,0,4,1,80000000.00000003,0.45,0.2333333333333333,500.0,0.00120399,1.90273,1.90152601,0.1120294,531,0.020186335403726708,0.15527950310559005
grid_g1_p0_s4_c4,1,0,4,4,2075781.6311124284,0.45,0.2333333333333333,2000.0,0.00360106,1.98788,1.98427894,0.22028599999999998,439,0.03260869565217391,0.2779503105590062
grid_g4_p0_s4_c3,4,0,4,3,18566355.33445113,0.45,0.2333333333333333,1500.0,0.00410456,1.98979,1.98568544,0.16588999999999998,484,0.027950310559006212,0.21739130434782608
grid_g2_p0_s4_c4,2,0,4,4,4308869.380063765,0.45,0.2333333333333333,2000.0,0.0033382,1.98805,1.9847118000000001,0.195992,476,0.021739130434782608,0.2391304347826087
grid_g6_p0_s4_c2,6,0,4,2,80000000.00000003,0.45,0.2333333333333333,1000.0,0.000389393,1.9894,1.989010607,0.126994,532,0.023291925465838508,0.14285714285714285
grid_g5_p0_s4_c3,5,0,4,3,38539699.35995991,0.45,0.2333333333333333,1500.0,0.000289493,1.98717,1.9868805070000002,0.121729,540,0.009316770186335404,0.15217391304347827
grid_g3_p0_s4_c4,3,0,4,4,8944271.90999916,0.45,0.2333333333333333,2000.0,0.00206145,1.97859,1.97652855,0.18262799999999998,455,0.040372670807453416,0.2531055900621118
grid_g1_p0_s4_c5,1,0,4,5,2075781.6311124284,0.45,0.2333333333333333,2500.0,0.00433448,1.98199,1.97765552,0.18907,458,0.031055900621118012,0.2531055900621118
grid_g4_p0_s4_c4,4,0,4,4,18566355.33445113,0.45,0.2333333333333333,2000.0,0.00511184,1.90592,1.90080816,0.143131,498,0.013975155279503106,0.2111801242236025
grid_g2_p0_s4_c5,2,0,4,5,4308869.380063765,0.45,0.2333333333333333,2500.0,0.00327442,1.98467,1.98139558,0.19486199999999998,464,0.034161490683229816,0.2453416149068323
grid_g3_p0_s4_c5,3,0,4,5,8944271.90999916,0.45,0.2333333333333333,2500.0,0.000189189,1.97943,1.979240811,0.138696,480,0.021739130434782608,0.22826086956521738
grid_g6_p0_s4_c3,6,0,4,3,80000000.00000003,0.45,0.2333333333333333,1500.0,0.000643558,1.9888,1.988156442,0.17915899999999998,587,0.024844720496894408,0.06366459627329192
grid_g1_p0_s4_c6,1,0,4,6,2075781.6311124284,0.45,0.2333333333333333,3000.0,0.000813524,1.98702,1.986206476,0.20676,497,0.03260869565217391,0.19099378881987578
grid_g5_p0_s4_c4,5,0,4,4,38539699.35995991,0.45,0.2333333333333333,2000.0,0.000748067,1.98952,1.988771933,0.145092,557,0.021739130434782608,0.11180124223602485
grid_g4_p0_s4_c5,4,0,4,5,18566355.33445113,0.45,0.2333333333333333,2500.0,0.00144527,1.98896,1.98751473,0.15308,547,0.021739130434782608,0.12422360248447205
